Sequence+H1A1:H1,Source,Feature,Start,End,Score,Strand,Frame,Attributes,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,15772,19746,.,+,0,ID=cds-pgaptmp_000302;Parent=gene-pgaptmp_000302;Name=extdb:pgaptmp_000302;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874800.1;locus_tag=pgaptmp_000302;product=DUF3713 domain-containing protein;protein_id=extdb:pgaptmp_000302;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,19753,20982,.,+,.,ID=gene-pgaptmp_000303;Name=pgaptmp_000303;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000303,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,19753,20982,.,+,0,ID=cds-pgaptmp_000303;Parent=gene-pgaptmp_000303;Name=extdb:pgaptmp_000303;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874799.1;locus_tag=pgaptmp_000303;product=DEAD/DEAH box helicase;protein_id=extdb:pgaptmp_000303;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,20967,21380,.,+,.,ID=gene-pgaptmp_000304;Name=pgaptmp_000304;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000304,,,,,,,,
Contig_37_116.538,GeneMarkS-2+,CDS,20967,21380,.,+,0,ID=cds-pgaptmp_000304;Parent=gene-pgaptmp_000304;Name=extdb:pgaptmp_000304;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000304;product=hypothetical protein;protein_id=extdb:pgaptmp_000304;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,21401,21964,.,+,.,ID=gene-pgaptmp_000305;Name=pgaptmp_000305;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000305,,,,,,,,
Contig_37_116.538,GeneMarkS-2+,CDS,21401,21964,.,+,0,ID=cds-pgaptmp_000305;Parent=gene-pgaptmp_000305;Name=extdb:pgaptmp_000305;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000305;product=hypothetical protein;protein_id=extdb:pgaptmp_000305;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,21858,22505,.,+,.,ID=gene-pgaptmp_000306;Name=pgaptmp_000306;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000306,,,,,,,,
Contig_37_116.538,GeneMarkS-2+,CDS,21858,22505,.,+,0,ID=cds-pgaptmp_000306;Parent=gene-pgaptmp_000306;Name=extdb:pgaptmp_000306;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=pgaptmp_000306;product=hypothetical protein;protein_id=extdb:pgaptmp_000306;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,22512,24692,.,+,.,ID=gene-pgaptmp_000307;Name=pgaptmp_000307;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000307,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,22512,24692,.,+,0,ID=cds-pgaptmp_000307;Parent=gene-pgaptmp_000307;Name=extdb:pgaptmp_000307;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874796.1;locus_tag=pgaptmp_000307;product=DUF3713 domain-containing protein;protein_id=extdb:pgaptmp_000307;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,24855,25682,.,+,.,ID=gene-pgaptmp_000308;Name=pgaptmp_000308;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000308,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,24855,25682,.,+,0,ID=cds-pgaptmp_000308;Parent=gene-pgaptmp_000308;Name=extdb:pgaptmp_000308;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325534.1;locus_tag=pgaptmp_000308;product=hypothetical protein;protein_id=extdb:pgaptmp_000308;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,25624,28650,.,+,.,ID=gene-pgaptmp_000309;Name=pgaptmp_000309;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000309,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,25624,28650,.,+,0,ID=cds-pgaptmp_000309;Parent=gene-pgaptmp_000309;Name=extdb:pgaptmp_000309;gbkey=CDS;inference=COORDINATES: protein motif:HMM:NF023920.2;locus_tag=pgaptmp_000309;product=DUF3713 domain-containing protein;protein_id=extdb:pgaptmp_000309;transl_table=4,,,,,,,,
Contig_37_116.538,.,gene,28901,32635,.,+,.,ID=gene-pgaptmp_000310;Name=pgaptmp_000310;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000310,,,,,,,,
Contig_37_116.538,Protein Homology,CDS,28901,32635,.,+,0,ID=cds-pgaptmp_000310;Parent=gene-pgaptmp_000310;Name=extdb:pgaptmp_000310;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325532.1;locus_tag=pgaptmp_000310;product=DUF3713 domain-containing protein;protein_id=extdb:pgaptmp_000310;transl_table=4,,,,,,,,
Contig_38_178.641,Local,region,1,3086,.,+,.,ID=Contig_38_178.641:1..3086;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_38_178.641,.,gene,1,389,.,-,.,ID=gene-pgaptmp_000311;Name=pgaptmp_000311;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000311;partial=true;start_range=.,1,,,,,,,
Contig_38_178.641,Protein Homology,CDS,1,389,.,-,0,ID=cds-pgaptmp_000311;Parent=gene-pgaptmp_000311;Name=extdb:pgaptmp_000311;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325518.1;locus_tag=pgaptmp_000311;partial=true;product=adhesin;protein_id=extdb:pgaptmp_000311;start_range=.,1;transl_table=4,,,,,,,
Contig_38_178.641,.,gene,472,612,.,-,.,ID=gene-pgaptmp_000312;Name=pgaptmp_000312;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000312,,,,,,,,
Contig_38_178.641,Protein Homology,CDS,472,612,.,-,0,ID=cds-pgaptmp_000312;Parent=gene-pgaptmp_000312;Name=extdb:pgaptmp_000312;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344882.1;locus_tag=pgaptmp_000312;product=hypothetical protein;protein_id=extdb:pgaptmp_000312;transl_table=4,,,,,,,,
Contig_38_178.641,.,gene,615,1142,.,-,.,ID=gene-pgaptmp_000313;Name=pgaptmp_000313;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000313,,,,,,,,
Contig_38_178.641,Protein Homology,CDS,615,1142,.,-,0,ID=cds-pgaptmp_000313;Parent=gene-pgaptmp_000313;Name=extdb:pgaptmp_000313;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874500.1;locus_tag=pgaptmp_000313;product=hypothetical protein;protein_id=extdb:pgaptmp_000313;transl_table=4,,,,,,,,
Contig_38_178.641,.,gene,1259,3086,.,-,.,ID=gene-pgaptmp_000314;Name=mgpC;end_range=3086,.;gbkey=Gene;gene=mgpC;gene_biotype=protein_coding;locus_tag=pgaptmp_000314;partial=true,,,,,,,
Contig_38_178.641,Protein Homology,CDS,1259,3086,.,-,1,ID=cds-pgaptmp_000314;Parent=gene-pgaptmp_000314;Name=extdb:pgaptmp_000314;end_range=3086,.;gbkey=CDS;gene=mgpC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874499.1;locus_tag=pgaptmp_000314;partial=true;product=cytadherence protein MgpC;protein_id=extdb:pgaptmp_000314;transl_table=4,,,,,,,
Contig_39_147.355,Local,region,1,52880,.,+,.,ID=Contig_39_147.355:1..52880;Dbxref=taxon:2104;Name=ANONYMOUS;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=Mympn_M547,,,,,,,,
Contig_39_147.355,.,gene,1,715,.,+,.,ID=gene-pgaptmp_000315;Name=pgaptmp_000315;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000315;partial=true;start_range=.,1,,,,,,,
Contig_39_147.355,Protein Homology,CDS,1,715,.,+,1,ID=cds-pgaptmp_000315;Parent=gene-pgaptmp_000315;Name=extdb:pgaptmp_000315;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875042.1;locus_tag=pgaptmp_000315;partial=true;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000315;start_range=.,1;transl_table=4,,,,,,,
Contig_39_147.355,.,gene,721,6369,.,+,.,ID=gene-pgaptmp_000316;Name=pgaptmp_000316;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000316,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,721,6369,.,+,0,ID=cds-pgaptmp_000316;Parent=gene-pgaptmp_000316;Name=extdb:pgaptmp_000316;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885565.1;locus_tag=pgaptmp_000316;product=ABC transporter permease;protein_id=extdb:pgaptmp_000316;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,6371,7390,.,+,.,ID=gene-pgaptmp_000317;Name=pgaptmp_000317;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000317,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,6371,7390,.,+,0,ID=cds-pgaptmp_000317;Parent=gene-pgaptmp_000317;Name=extdb:pgaptmp_000317;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_019830485.1;locus_tag=pgaptmp_000317;product=ABC transporter ATP-binding protein;protein_id=extdb:pgaptmp_000317;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,7413,7559,.,+,.,ID=gene-pgaptmp_000318;Name=rpmH;gbkey=Gene;gene=rpmH;gene_biotype=protein_coding;locus_tag=pgaptmp_000318,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,7413,7559,.,+,0,ID=cds-pgaptmp_000318;Parent=gene-pgaptmp_000318;Name=extdb:pgaptmp_000318;Ontology_term=GO:0006412,GO:0003735,GO:0000315,GO:0022625;gbkey=CDS;gene=rpmH;go_component=organellar large ribosomal subunit|0000315||IEA,cytosolic large ribosomal subunit|0022625||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885567.1;locus_tag=pgaptmp_000318;product=50S ribosomal protein L34;protein_id=extdb:pgaptmp_000318;transl_table=4,,,,
Contig_39_147.355,.,gene,7549,7905,.,+,.,ID=gene-pgaptmp_000319;Name=rnpA;gbkey=Gene;gene=rnpA;gene_biotype=protein_coding;locus_tag=pgaptmp_000319,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,7549,7905,.,+,0,ID=cds-pgaptmp_000319;Parent=gene-pgaptmp_000319;Name=extdb:pgaptmp_000319;Ontology_term=GO:0006396,GO:0004526;gbkey=CDS;gene=rnpA;go_function=ribonuclease P activity|0004526||IEA;go_process=RNA processing|0006396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875038.1;locus_tag=pgaptmp_000319;product=ribonuclease P protein component;protein_id=extdb:pgaptmp_000319;transl_table=4,,,,,,,
Contig_39_147.355,.,gene,7886,9043,.,+,.,ID=gene-pgaptmp_000320;Name=yidC;gbkey=Gene;gene=yidC;gene_biotype=protein_coding;locus_tag=pgaptmp_000320,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,7886,9043,.,+,0,ID=cds-pgaptmp_000320;Parent=gene-pgaptmp_000320;Name=extdb:pgaptmp_000320;gbkey=CDS;gene=yidC;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875037.1;locus_tag=pgaptmp_000320;product=membrane protein insertase YidC;protein_id=extdb:pgaptmp_000320;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,9036,9827,.,+,.,ID=gene-pgaptmp_000321;Name=rsmA;gbkey=Gene;gene=rsmA;gene_biotype=protein_coding;locus_tag=pgaptmp_000321,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,9036,9827,.,+,0,ID=cds-pgaptmp_000321;Parent=gene-pgaptmp_000321;Name=extdb:pgaptmp_000321;Ontology_term=GO:0000179;gbkey=CDS;gene=rsmA;go_function=rRNA (adenine-N6%2CN6-)-dimethyltransferase activity|0000179||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875036.1;locus_tag=pgaptmp_000321;product=16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA;protein_id=extdb:pgaptmp_000321;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,9814,11268,.,+,.,ID=gene-pgaptmp_000322;Name=gltX;gbkey=Gene;gene=gltX;gene_biotype=protein_coding;locus_tag=pgaptmp_000322,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,9814,11268,.,+,0,ID=cds-pgaptmp_000322;Parent=gene-pgaptmp_000322;Name=extdb:pgaptmp_000322;Ontology_term=GO:0006424,GO:0004818,GO:0009332;gbkey=CDS;gene=gltX;go_component=glutamate-tRNA ligase complex|0009332||IEA;go_function=glutamate-tRNA ligase activity|0004818||IEA;go_process=glutamyl-tRNA aminoacylation|0006424||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885570.1;locus_tag=pgaptmp_000322;product=glutamate--tRNA ligase;protein_id=extdb:pgaptmp_000322;transl_table=4,,,,,,
Contig_39_147.355,.,gene,11249,12526,.,+,.,ID=gene-pgaptmp_000323;Name=pgaptmp_000323;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000323,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,11249,12526,.,+,0,ID=cds-pgaptmp_000323;Parent=gene-pgaptmp_000323;Name=extdb:pgaptmp_000323;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875034.1;locus_tag=pgaptmp_000323;product=HD domain-containing protein;protein_id=extdb:pgaptmp_000323;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,13727,14098,.,+,.,ID=gene-pgaptmp_000324;Name=pgaptmp_000324;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000324,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,13727,14098,.,+,0,ID=cds-pgaptmp_000324;Parent=gene-pgaptmp_000324;Name=extdb:pgaptmp_000324;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010874395.1;locus_tag=pgaptmp_000324;product=DUF16 domain-containing protein;protein_id=extdb:pgaptmp_000324;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,14503,15441,.,-,.,ID=gene-pgaptmp_000325;Name=pgaptmp_000325;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000325,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,14503,15441,.,-,0,ID=cds-pgaptmp_000325;Parent=gene-pgaptmp_000325;Name=extdb:pgaptmp_000325;Ontology_term=GO:0006096,GO:0004459,GO:0005737;gbkey=CDS;go_component=cytoplasm|0005737||IEA;go_function=L-lactate dehydrogenase activity|0004459||IEA;go_process=glycolytic process|0006096||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885571.1;locus_tag=pgaptmp_000325;product=L-lactate dehydrogenase;protein_id=extdb:pgaptmp_000325;transl_table=4,,,,,,
Contig_39_147.355,.,gene,15613,16122,.,+,.,ID=gene-pgaptmp_000326;Name=pgaptmp_000326;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000326,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,15613,16122,.,+,0,ID=cds-pgaptmp_000326;Parent=gene-pgaptmp_000326;Name=extdb:pgaptmp_000326;Ontology_term=GO:0016114;gbkey=CDS;go_process=terpenoid biosynthetic process|0016114||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875030.1;locus_tag=pgaptmp_000326;product=2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase;protein_id=extdb:pgaptmp_000326;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,16122,16649,.,+,.,ID=gene-pgaptmp_000327;Name=hpt;gbkey=Gene;gene=hpt;gene_biotype=protein_coding;locus_tag=pgaptmp_000327,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,16122,16649,.,+,0,ID=cds-pgaptmp_000327;Parent=gene-pgaptmp_000327;Name=extdb:pgaptmp_000327;Ontology_term=GO:0006166;gbkey=CDS;gene=hpt;go_process=purine ribonucleoside salvage|0006166||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875029.1;locus_tag=pgaptmp_000327;product=hypoxanthine phosphoribosyltransferase;protein_id=extdb:pgaptmp_000327;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,16830,18959,.,+,.,ID=gene-pgaptmp_000328;Name=ftsH;gbkey=Gene;gene=ftsH;gene_biotype=protein_coding;locus_tag=pgaptmp_000328,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,16830,18959,.,+,0,ID=cds-pgaptmp_000328;Parent=gene-pgaptmp_000328;Name=extdb:pgaptmp_000328;Ontology_term=GO:0006508,GO:0051301,GO:0004222,GO:0016887;gbkey=CDS;gene=ftsH;go_function=metalloendopeptidase activity|0004222||IEA,ATP hydrolysis activity|0016887||IEA;go_process=proteolysis|0006508||IEA,cell division|0051301||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875028.1;locus_tag=pgaptmp_000328;product=ATP-dependent zinc metalloprotease FtsH;protein_id=extdb:pgaptmp_000328;transl_table=4,,,
Contig_39_147.355,.,gene,18943,19524,.,+,.,ID=gene-pgaptmp_000329;Name=pgaptmp_000329;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000329,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,18943,19524,.,+,0,ID=cds-pgaptmp_000329;Parent=gene-pgaptmp_000329;Name=extdb:pgaptmp_000329;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015344934.1;locus_tag=pgaptmp_000329;product=hypothetical protein;protein_id=extdb:pgaptmp_000329;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,19512,20549,.,+,.,ID=gene-pgaptmp_000330;Name=pgaptmp_000330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000330,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,19512,20549,.,+,0,ID=cds-pgaptmp_000330;Parent=gene-pgaptmp_000330;Name=extdb:pgaptmp_000330;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875027.1;locus_tag=pgaptmp_000330;product=hypothetical protein;protein_id=extdb:pgaptmp_000330;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,20589,21788,.,-,.,ID=gene-pgaptmp_000331;Name=tyrS;gbkey=Gene;gene=tyrS;gene_biotype=protein_coding;locus_tag=pgaptmp_000331,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,20589,21788,.,-,0,ID=cds-pgaptmp_000331;Parent=gene-pgaptmp_000331;Name=extdb:pgaptmp_000331;Ontology_term=GO:0006437,GO:0004831,GO:0005737;gbkey=CDS;gene=tyrS;go_component=cytoplasm|0005737||IEA;go_function=tyrosine-tRNA ligase activity|0004831||IEA;go_process=tyrosyl-tRNA aminoacylation|0006437||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325672.1;locus_tag=pgaptmp_000331;product=tyrosine--tRNA ligase;protein_id=extdb:pgaptmp_000331;transl_table=4,,,,,,
Contig_39_147.355,.,gene,21814,22236,.,+,.,ID=gene-pgaptmp_000332;Name=pgaptmp_000332;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000332,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,21814,22236,.,+,0,ID=cds-pgaptmp_000332;Parent=gene-pgaptmp_000332;Name=extdb:pgaptmp_000332;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875025.1;locus_tag=pgaptmp_000332;product=OsmC family protein;protein_id=extdb:pgaptmp_000332;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,22246,23121,.,-,.,ID=gene-pgaptmp_000333;Name=galU;gbkey=Gene;gene=galU;gene_biotype=protein_coding;locus_tag=pgaptmp_000333,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,22246,23121,.,-,0,ID=cds-pgaptmp_000333;Parent=gene-pgaptmp_000333;Name=extdb:pgaptmp_000333;Ontology_term=GO:0009225,GO:0003983;gbkey=CDS;gene=galU;go_function=UTP:glucose-1-phosphate uridylyltransferase activity|0003983||IEA;go_process=nucleotide-sugar metabolic process|0009225||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325671.1;locus_tag=pgaptmp_000333;product=UTP--glucose-1-phosphate uridylyltransferase GalU;protein_id=extdb:pgaptmp_000333;transl_table=4,,,,,,,
Contig_39_147.355,.,gene,23109,23864,.,-,.,ID=gene-pgaptmp_000334;Name=pgaptmp_000334;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000334,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,23109,23864,.,-,0,ID=cds-pgaptmp_000334;Parent=gene-pgaptmp_000334;Name=extdb:pgaptmp_000334;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875023.1;locus_tag=pgaptmp_000334;product=DUF1600 domain-containing protein;protein_id=extdb:pgaptmp_000334;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,23949,25133,.,+,.,ID=gene-pgaptmp_000335;Name=tuf;gbkey=Gene;gene=tuf;gene_biotype=protein_coding;locus_tag=pgaptmp_000335,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,23949,25133,.,+,0,ID=cds-pgaptmp_000335;Parent=gene-pgaptmp_000335;Name=extdb:pgaptmp_000335;Ontology_term=GO:0006414,GO:0003746;gbkey=CDS;gene=tuf;go_function=translation elongation factor activity|0003746||IEA;go_process=translational elongation|0006414||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875022.1;locus_tag=pgaptmp_000335;product=elongation factor Tu;protein_id=extdb:pgaptmp_000335;transl_table=4,,,,,,,
Contig_39_147.355,.,gene,25133,26005,.,+,.,ID=gene-pgaptmp_000336;Name=pgaptmp_000336;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000336,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,25133,26005,.,+,0,ID=cds-pgaptmp_000336;Parent=gene-pgaptmp_000336;Name=extdb:pgaptmp_000336;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_009885584.1;locus_tag=pgaptmp_000336;product=DegV family protein;protein_id=extdb:pgaptmp_000336;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,26012,26716,.,+,.,ID=gene-pgaptmp_000337;Name=pgaptmp_000337;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000337,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,26012,26716,.,+,0,ID=cds-pgaptmp_000337;Parent=gene-pgaptmp_000337;Name=extdb:pgaptmp_000337;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325669.1;locus_tag=pgaptmp_000337;product=hypothetical protein;protein_id=extdb:pgaptmp_000337;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,26680,27135,.,+,.,ID=gene-pgaptmp_000338;Name=msrB;gbkey=Gene;gene=msrB;gene_biotype=protein_coding;locus_tag=pgaptmp_000338,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,26680,27135,.,+,0,ID=cds-pgaptmp_000338;Parent=gene-pgaptmp_000338;Name=extdb:pgaptmp_000338;Ontology_term=GO:0006979,GO:0030091,GO:0033743;gbkey=CDS;gene=msrB;go_function=peptide-methionine (R)-S-oxide reductase activity|0033743||IEA;go_process=response to oxidative stress|0006979||IEA,protein repair|0030091||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_010875019.1;locus_tag=pgaptmp_000338;product=peptide-methionine (R)-S-oxide reductase MsrB;protein_id=extdb:pgaptmp_000338;transl_table=4,,,,,
Contig_39_147.355,.,gene,27136,28785,.,+,.,ID=gene-pgaptmp_000339;Name=pgaptmp_000339;gbkey=Gene;gene_biotype=protein_coding;locus_tag=pgaptmp_000339,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,27136,28785,.,+,0,ID=cds-pgaptmp_000339;Parent=gene-pgaptmp_000339;Name=extdb:pgaptmp_000339;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325668.1;locus_tag=pgaptmp_000339;product=MATE family efflux transporter;protein_id=extdb:pgaptmp_000339;transl_table=4,,,,,,,,
Contig_39_147.355,.,gene,28867,29133,.,+,.,ID=gene-pgaptmp_000340;Name=rpsP;gbkey=Gene;gene=rpsP;gene_biotype=protein_coding;locus_tag=pgaptmp_000340,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,28867,29133,.,+,0,ID=cds-pgaptmp_000340;Parent=gene-pgaptmp_000340;Name=extdb:pgaptmp_000340;Ontology_term=GO:0006412,GO:0003735,GO:0000314,GO:0022627;gbkey=CDS;gene=rpsP;go_component=organellar small ribosomal subunit|0000314||IEA,cytosolic small ribosomal subunit|0022627||IEA;go_function=structural constituent of ribosome|0003735||IEA;go_process=translation|0006412||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014325667.1;locus_tag=pgaptmp_000340;product=30S ribosomal protein S16;protein_id=extdb:pgaptmp_000340;transl_table=4,,,,
Contig_39_147.355,.,gene,29136,29831,.,+,.,ID=gene-pgaptmp_000341;Name=trmD;gbkey=Gene;gene=trmD;gene_biotype=protein_coding;locus_tag=pgaptmp_000341,,,,,,,,
Contig_39_147.355,Protein Homology,CDS,29136,29831,.,+,0,ID=cds-pgaptmp_000341;Parent=gene-pgaptmp_000341;Name=extdb:pgaptmp_000341;Ontology_term=GO:0006400,GO:0009019;gbkey=CDS;gene=trmD;go_function=tRNA (guanine-N1-)-methyltransferase activity|0009019||IEA;go_process=tRNA modification|0006400||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_014575049.1;locus_tag=pgaptmp_000341;product=tRNA (guanosine(37)-N1)-methyltransferase TrmD;protein_id=extdb:pgaptmp_000341;transl_table=4,,,,,,,
